name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Philipp Ondrejka,164,11,165,15,18-24,23,AT,AUT,---,2877,---,1.9 km,00:00:01,02:38:23,90.1 km,00:03:04,01:45:03,21.1 km,04:26:31
Niccolò Bombonati,165,30,166,127,25-29,30,---,ITA,---,2930,---,1.9 km,00:00:01,02:50:46,90.1 km,00:01:50,01:33:56,21.1 km,04:26:33
Giorgio Piovesan,166,25,167,962,40-44,42,italy,ITA,---,2895,---,1.9 km,00:00:01,02:41:14,90.1 km,00:02:31,01:42:52,21.1 km,04:26:38
Edoardo Mazzocchi,167,31,168,149,25-29,26,italia,ITA,---,2924,---,1.9 km,00:00:01,02:47:51,90.1 km,00:02:22,01:36:40,21.1 km,04:26:54
John Mccann,168,21,169,1166,45-49,46,TX,AUS,---,2828,---,1.9 km,00:00:01,02:45:58,90.1 km,00:02:19,01:38:38,21.1 km,04:26:56
Oleg Kravchenko,169,12,170,9,18-24,23,---,UKR,---,2869,---,1.9 km,00:00:01,02:49:11,90.1 km,00:03:15,01:34:31,21.1 km,04:26:58
Nenad Gregec,170,36,171,241,30-34,34,Ljubljana,SVN,---,2974,---,1.9 km,00:00:01,02:43:18,90.1 km,00:02:59,01:40:45,21.1 km,04:27:03
Andi Klatzer,171,30,172,505,35-39,40,---,AUT,---,3031,---,1.9 km,00:00:01,02:46:12,90.1 km,00:02:31,01:38:26,21.1 km,04:27:10
Andrea Rocila,172,31,173,589,35-39,38,ITALIA,ITA,---,3030,---,1.9 km,00:00:01,02:41:58,90.1 km,00:02:54,01:42:18,21.1 km,04:27:11
Antonio Spinozzi,174,37,175,350,30-34,31,ITALIA,ITA,---,2968,---,1.9 km,00:00:01,02:47:34,90.1 km,00:02:39,01:37:09,21.1 km,04:27:23
Simone Kumhofer,2,1,176,1673,30-34,33,AT,AUT,---,3500,---,1.9 km,00:00:01,02:42:52,90.1 km,00:01:28,01:43:08,21.1 km,04:27:29
Maurizio Nislic,175,22,177,1183,45-49,46,italia,ITA,---,2818,---,1.9 km,00:00:01,02:44:45,90.1 km,00:04:04,01:38:39,21.1 km,04:27:29
Sandris ¦ika,176,26,178,995,40-44,41,Ulbroka,LVA,---,2877,---,1.9 km,00:00:01,02:42:17,90.1 km,00:01:42,01:43:40,21.1 km,04:27:40
Gianluca Cogoi,177,23,179,1081,45-49,48,TREVISO,ITA,---,2812,---,1.9 km,00:00:01,02:49:17,90.1 km,00:02:02,01:36:29,21.1 km,04:27:49
Filippo Ramieri,178,24,180,1206,45-49,46,italia,ITA,---,2810,---,1.9 km,00:00:01,02:47:25,90.1 km,00:02:26,01:38:02,21.1 km,04:27:54
Mathieu Vogel,179,13,181,22,18-24,25,FR,FRA,---,2852,---,1.9 km,00:00:01,02:38:31,90.1 km,00:01:56,01:47:27,21.1 km,04:27:55
Iztok De¸elak,180,38,182,218,30-34,35,Slovenia,SVN,---,2956,---,1.9 km,00:00:01,02:47:51,90.1 km,00:02:01,01:38:09,21.1 km,04:28:02
Oliver Herms,181,14,183,10,18-24,23,Rheinland-Pfalz,DEU,---,2848,---,1.9 km,00:00:01,02:48:27,90.1 km,00:02:36,01:37:05,21.1 km,04:28:09
Philippe Karlik,182,32,184,502,35-39,37,AT,AUT,---,3011,---,1.9 km,00:00:01,02:50:26,90.1 km,00:02:43,01:35:05,21.1 km,04:28:15
Nadja Lindner,3,1,185,763,35-39,35,DE,DEU,---,3500,---,1.9 km,00:00:01,02:45:28,90.1 km,00:02:32,01:40:26,21.1 km,04:28:27
Martin Rohrbacher,183,25,186,1633,45-49,50,---,DEU,---,2799,---,1.9 km,00:00:01,02:38:42,90.1 km,00:01:54,01:47:55,21.1 km,04:28:32
Jernej Adlesic,184,33,187,388,35-39,40,Domžale,SVN,---,3002,---,1.9 km,00:00:01,02:46:17,90.1 km,00:02:19,01:40:08,21.1 km,04:28:45
Lars Bergau,185,34,188,404,35-39,38,DE,DEU,---,2998,---,1.9 km,00:00:01,02:43:17,90.1 km,00:01:53,01:43:47,21.1 km,04:28:58
Martin Lanzer,186,39,189,272,30-34,32,---,AUT,---,2936,---,1.9 km,00:00:01,02:47:09,90.1 km,00:02:27,01:39:30,21.1 km,04:29:07
Marco Miglioli,187,26,190,1170,45-49,46,ITA,ITA,---,2785,---,1.9 km,00:00:01,02:42:01,90.1 km,00:02:12,01:45:05,21.1 km,04:29:19
Jens Trafkowski,188,35,191,637,35-39,40,DE,DEU,---,2991,---,1.9 km,00:00:01,02:49:02,90.1 km,00:02:27,01:37:51,21.1 km,04:29:21
Silvio Bonfiglio,189,27,192,1058,45-49,49,Italy,ITA,---,2782,---,1.9 km,00:00:01,02:49:09,90.1 km,00:02:14,01:38:05,21.1 km,04:29:29
Youri Dijkxhoorn,190,40,193,220,30-34,33,NL,NLD,---,2929,---,1.9 km,00:00:01,02:38:26,90.1 km,00:03:10,01:47:54,21.1 km,04:29:31
Andreas Kumpf,191,27,194,905,40-44,44,DE,DEU,---,2841,---,1.9 km,00:00:01,02:45:37,90.1 km,00:03:11,01:40:49,21.1 km,04:29:38
Michela Santini,4,2,195,783,35-39,36,Italy,ITA,---,3476,---,1.9 km,00:00:01,02:53:46,90.1 km,00:01:40,01:34:18,21.1 km,04:29:45
Anton Mautner,192,41,196,294,30-34,32,AT,AUT,---,2922,---,1.9 km,00:00:01,02:42:22,90.1 km,00:02:34,01:44:59,21.1 km,04:29:56
Cristiano Citton,193,28,197,838,40-44,41,Padova,ITA,---,2836,---,1.9 km,00:00:01,02:38:06,90.1 km,00:02:38,01:49:12,21.1 km,04:29:57
Volodymyr Feniuk,194,42,198,229,30-34,33,Kiev,UKR,---,2920,---,1.9 km,00:00:01,02:42:23,90.1 km,00:01:41,01:45:58,21.1 km,04:30:03
Edo Rajcevic,195,43,199,332,30-34,34,Hrvaška / Croatia,HRV,---,2918,---,1.9 km,00:00:01,02:54:26,90.1 km,00:03:16,01:32:24,21.1 km,04:30:07
Girts Mamajs,196,36,200,527,35-39,40,APO,LVA,---,2976,---,1.9 km,00:00:01,02:46:54,90.1 km,00:02:49,01:40:28,21.1 km,04:30:12
Kappel Ernst,197,28,201,1096,45-49,48,AT,AUT,---,2768,---,1.9 km,00:00:01,02:43:29,90.1 km,00:02:31,01:44:15,21.1 km,04:30:16
Adam Bailey,198,32,202,148,25-29,28,---,GBR,---,2863,---,1.9 km,00:00:01,02:52:03,90.1 km,00:02:59,01:35:15,21.1 km,04:30:18
Roberto Ferraiuolo,199,29,203,861,40-44,41,Italia,ITA,---,2825,---,1.9 km,00:00:01,02:43:41,90.1 km,00:02:29,01:44:20,21.1 km,04:30:31
Emmanuel Fafournoux,200,37,204,454,35-39,39,---,FRA,---,2970,---,1.9 km,00:00:01,02:50:06,90.1 km,00:01:43,01:38:41,21.1 km,04:30:31
Stephan Nef,201,15,205,12,18-24,21,CH,CHE,---,2804,---,1.9 km,00:00:01,02:33:59,90.1 km,00:03:02,01:53:32,21.1 km,04:30:34
Marco Dohle,202,33,206,90,25-29,30,DE,DEU,---,2856,---,1.9 km,00:00:01,02:41:32,90.1 km,00:03:41,01:45:28,21.1 km,04:30:42
Daniele Corradini,203,44,207,209,30-34,32,Italy,ITA,---,2907,---,1.9 km,00:00:01,02:45:34,90.1 km,00:02:08,01:43:01,21.1 km,04:30:44
Danilo Sapigni,204,30,208,985,40-44,43,Italy,ITA,---,2815,---,1.9 km,00:00:01,02:49:32,90.1 km,00:02:23,01:39:10,21.1 km,04:31:06
Marco Ganassin,205,45,209,235,30-34,33,ITALIA,ITA,---,2900,---,1.9 km,00:00:01,02:47:57,90.1 km,00:01:34,01:41:36,21.1 km,04:31:08
Björn Ulbricht,206,46,210,366,30-34,30,DE,DEU,---,2900,---,1.9 km,00:00:01,02:48:32,90.1 km,00:02:13,01:40:24,21.1 km,04:31:10
Federico Regazzo,207,31,211,973,40-44,43,PD,ITA,---,2811,---,1.9 km,00:00:01,02:47:42,90.1 km,00:02:39,01:40:56,21.1 km,04:31:18
Gregor Kampjut,208,29,212,1136,45-49,48,Slovenia,SVN,---,2748,---,1.9 km,00:00:01,02:49:10,90.1 km,00:02:00,01:40:10,21.1 km,04:31:21
Ernst Landsberg,209,47,213,271,30-34,31,Scotland,ZAF,---,2895,---,1.9 km,00:00:01,02:51:40,90.1 km,00:02:48,01:36:56,21.1 km,04:31:25
Robert Stalzer,210,10,214,1384,50-54,52,AT,AUT,---,3206,---,1.9 km,00:00:01,02:44:31,90.1 km,00:02:04,01:44:56,21.1 km,04:31:32
Vladimir Mlynek,211,38,215,540,35-39,35,APO,SVK,---,2952,---,1.9 km,00:00:01,02:45:47,90.1 km,00:01:57,01:43:48,21.1 km,04:31:33
Günther Greck,212,39,216,480,35-39,38,AT,AUT,---,2951,---,1.9 km,00:00:01,02:47:32,90.1 km,00:02:32,01:41:29,21.1 km,04:31:34
Irene Coletto,5,2,217,694,30-34,34,---,ITA,---,3424,---,1.9 km,00:00:01,02:50:58,90.1 km,00:02:24,01:38:17,21.1 km,04:31:40
Pavlina Švadlenková,6,3,218,733,30-34,32,Czech Republic,CZE,---,3422,---,1.9 km,00:00:01,02:56:03,90.1 km,00:01:49,01:33:54,21.1 km,04:31:47
Rudolf Wilfling,213,11,219,1404,50-54,54,AT,AUT,---,3200,---,1.9 km,00:00:01,02:48:02,90.1 km,00:01:52,01:41:58,21.1 km,04:31:53
Andrea Zironda,214,48,220,386,30-34,32,APO,ITA,---,2879,---,1.9 km,00:00:01,02:50:10,90.1 km,00:02:34,01:39:34,21.1 km,04:32:19
Luca Andretta,215,32,221,802,40-44,42,Vicenza,ITA,---,2792,---,1.9 km,00:00:01,02:51:20,90.1 km,00:02:10,01:38:50,21.1 km,04:32:21
Luca Sandonà,216,34,222,87,25-29,29,Italia,ITA,---,2824,---,1.9 km,00:00:01,02:44:44,90.1 km,00:02:30,01:45:14,21.1 km,04:32:29
Lorenzo Zanetti,217,49,223,379,30-34,33,Italy,ITA,---,2875,---,1.9 km,00:00:01,02:36:20,90.1 km,00:02:09,01:54:03,21.1 km,04:32:33
Alessandro Tognon,218,35,224,129,25-29,27,treviso,ITA,---,2818,---,1.9 km,00:00:01,02:53:37,90.1 km,00:02:29,01:36:41,21.1 km,04:32:48
Sarah Lewis,7,4,225,709,30-34,35,---,GBR,---,3404,---,1.9 km,00:00:01,03:04:30,90.1 km,00:02:05,01:26:12,21.1 km,04:32:48
Geza Herbst,219,40,226,1606,35-39,40,---,AUT,---,2927,---,1.9 km,00:00:01,02:52:08,90.1 km,00:01:55,01:38:50,21.1 km,04:32:54
Mojca Hafner,8,1,227,672,25-29,26,---,SVN,---,3500,---,1.9 km,00:00:01,02:51:55,90.1 km,00:01:50,01:39:21,21.1 km,04:33:07
Matja¸ Merhar,220,41,228,537,35-39,37,Slovenia,SVN,---,2922,---,1.9 km,00:00:01,02:49:07,90.1 km,00:02:36,01:41:27,21.1 km,04:33:11
Andrea Semenzato,221,42,229,605,35-39,37,APO,ITA,---,2922,---,1.9 km,00:00:01,02:41:31,90.1 km,00:03:54,01:47:46,21.1 km,04:33:12
Matjaž Obštetar,222,30,230,1185,45-49,48,Slovenia,SVN,---,2714,---,1.9 km,00:00:01,02:47:32,90.1 km,00:01:40,01:44:00,21.1 km,04:33:13
Martin Karner,223,50,231,258,30-34,33,AT,AUT,---,2863,---,1.9 km,00:00:01,02:48:13,90.1 km,00:02:18,01:42:41,21.1 km,04:33:13
Fabio Corona,224,51,232,208,30-34,31,APO,ITA,---,2862,---,1.9 km,00:00:01,02:53:04,90.1 km,00:03:01,01:37:09,21.1 km,04:33:15
Michael Coraggio,225,43,233,439,35-39,35,AE,USA,---,2920,---,1.9 km,00:00:01,02:41:59,90.1 km,00:02:10,01:49:10,21.1 km,04:33:20
Richard Payne,226,12,234,1356,50-54,52,Gauteng,ZAF,---,3174,---,1.9 km,00:00:01,02:45:35,90.1 km,00:02:52,01:44:52,21.1 km,04:33:20
Uros Macek,227,31,235,1157,45-49,46,APO,SVN,---,2709,---,1.9 km,00:00:01,02:41:50,90.1 km,00:02:17,01:49:23,21.1 km,04:33:31
Vladimir Sremcevic,228,44,236,618,35-39,37,APO,SRB,---,2915,---,1.9 km,00:00:01,02:52:13,90.1 km,00:02:56,01:38:25,21.1 km,04:33:35
Damjan Krajnc,229,32,237,1146,45-49,46,Celje,SVN,---,2705,---,1.9 km,00:00:01,02:49:25,90.1 km,00:02:10,01:42:08,21.1 km,04:33:44
Gernot Stöger-Knes,230,33,238,1241,45-49,48,AT,AUT,---,2704,---,1.9 km,00:00:01,02:47:13,90.1 km,00:03:10,01:43:23,21.1 km,04:33:47
Lorenzo Zurlo,231,33,239,1033,40-44,---,italy,ITA,---,2766,---,1.9 km,00:00:01,02:50:37,90.1 km,00:02:20,01:40:50,21.1 km,04:33:48
Andreas Kocsis,232,45,240,506,35-39,35,---,AUT,---,2910,---,1.9 km,00:00:01,02:44:49,90.1 km,00:02:39,01:46:23,21.1 km,04:33:52
Daniele Testa,233,46,241,633,35-39,40,Italia,ITA,---,2910,---,1.9 km,00:00:01,03:03:41,90.1 km,00:03:41,01:26:29,21.1 km,04:33:52
Luca Fabbri,234,34,242,1098,45-49,45,Italia,ITA,---,2702,---,1.9 km,00:00:01,02:48:01,90.1 km,00:02:51,01:43:00,21.1 km,04:33:53
Matteo Fiorin,235,34,243,863,40-44,40,Treviso ,ITA,---,2763,---,1.9 km,00:00:01,02:37:49,90.1 km,00:02:08,01:54:01,21.1 km,04:33:59
Davide Varoli,236,35,244,1631,40-44,43,Intl State,ITA,---,2760,---,1.9 km,00:00:01,02:49:10,90.1 km,00:02:27,01:42:30,21.1 km,04:34:08
Giacomo Panizzolo,237,47,245,556,35-39,40,Italy,ITA,---,2904,---,1.9 km,00:00:01,02:52:56,90.1 km,00:02:08,01:39:08,21.1 km,04:34:13
Emanuele Mutti,238,36,246,145,25-29,27,APO,ITA,---,2789,---,1.9 km,00:00:01,02:52:00,90.1 km,00:02:04,01:40:20,21.1 km,04:34:25
Tomasz Sydor,239,52,247,356,30-34,32,Pomorskie,POL,---,2839,---,1.9 km,00:00:01,02:44:43,90.1 km,00:01:59,01:47:49,21.1 km,04:34:32
Tristan Chiappini,240,48,248,434,35-39,36,---,GBR,---,2897,---,1.9 km,00:00:01,02:46:44,90.1 km,00:04:04,01:43:46,21.1 km,04:34:35
Simone Bellé,241,35,249,1048,45-49,46,italia,ITA,---,2690,---,1.9 km,00:00:01,02:49:08,90.1 km,00:02:53,01:42:34,21.1 km,04:34:36
Derek Webster,242,36,250,1027,40-44,41,---,GBR,---,2751,---,1.9 km,00:00:01,02:45:58,90.1 km,00:02:50,01:45:49,21.1 km,04:34:38
Renaud Rego De Sebes,243,36,251,1210,45-49,46,---,FRA,---,2688,---,1.9 km,00:00:01,02:46:56,90.1 km,00:02:17,01:45:27,21.1 km,04:34:41
Rafal Grzywacz,244,37,252,880,40-44,40,małopolskie,POL,---,2748,---,1.9 km,00:00:01,02:48:27,90.1 km,00:02:11,01:44:10,21.1 km,04:34:49
Aleksandar Balažinec,245,37,253,147,25-29,28,APO,HRV,---,2778,---,1.9 km,00:00:01,02:50:11,90.1 km,00:02:09,01:42:39,21.1 km,04:35:00
Francesco Russian,246,49,254,592,35-39,38,GO,ITA,---,2890,---,1.9 km,00:00:01,02:50:28,90.1 km,00:02:50,01:41:41,21.1 km,04:35:00
Fabian Fehrenbach,247,38,255,64,25-29,29,DE,DEU,---,2777,---,1.9 km,00:00:01,02:44:28,90.1 km,00:02:18,01:48:17,21.1 km,04:35:04
Harald Pötzl,248,37,256,1197,45-49,49,---,AUT,---,2681,---,1.9 km,00:00:01,02:45:14,90.1 km,00:02:38,01:47:13,21.1 km,04:35:06
Nataša Nakrst,9,1,257,1509,50-54,54,APO,SVN,---,3500,---,1.9 km,00:00:01,02:51:58,90.1 km,00:01:55,01:41:16,21.1 km,04:35:10
Arnaud Despierre,249,38,258,849,40-44,43,---,SGP,---,2741,---,1.9 km,00:00:01,02:51:14,90.1 km,00:02:01,01:41:56,21.1 km,04:35:12
Luca Favero,250,53,259,227,30-34,31,ITALIA,ITA,---,2826,---,1.9 km,00:00:01,02:41:40,90.1 km,00:01:47,01:51:46,21.1 km,04:35:14
Filippo Zucchetti,251,38,260,1266,45-49,48,---,ITA,---,2678,---,1.9 km,00:00:01,02:53:42,90.1 km,00:02:56,01:38:37,21.1 km,04:35:16
Stephen Kemp,252,13,261,1623,50-54,54,---,GBR,---,3139,---,1.9 km,00:00:01,02:47:28,90.1 km,00:02:07,01:45:41,21.1 km,04:35:17
Laura Pederzoli,10,2,262,1440,40-44,43,verona,ITA,---,3263,---,1.9 km,00:00:01,02:54:15,90.1 km,00:03:41,01:37:20,21.1 km,04:35:17
Raffaele Gerbi,253,39,263,1118,45-49,46,---,ITA,---,2677,---,1.9 km,00:00:01,02:50:53,90.1 km,00:01:56,01:42:27,21.1 km,04:35:17
Davide Ferrato,254,50,264,457,35-39,39,Pavia,ITA,---,2884,---,1.9 km,00:00:01,02:50:53,90.1 km,00:02:29,01:41:57,21.1 km,04:35:20
Michele Canna,255,54,265,193,30-34,33,Italia,ITA,---,2823,---,1.9 km,00:00:01,02:55:03,90.1 km,00:02:17,01:38:04,21.1 km,04:35:25
Alen Leutar,256,55,266,275,30-34,31,CH,CHE,---,2819,---,1.9 km,00:00:01,02:52:28,90.1 km,00:02:02,01:41:06,21.1 km,04:35:37
Jakub Adam,257,39,267,42,25-29,26,Silesia,POL,---,2766,---,1.9 km,00:00:01,02:48:49,90.1 km,00:01:37,01:45:15,21.1 km,04:35:42
Ian Gray,258,51,268,1622,35-39,35,CH,ZAF,---,2873,---,1.9 km,00:00:01,02:46:17,90.1 km,00:01:42,01:47:57,21.1 km,04:35:57
Giovanni Monetti,259,56,269,306,30-34,32,---,ITA,---,2813,---,1.9 km,00:00:01,02:47:59,90.1 km,00:02:40,01:45:18,21.1 km,04:35:58
Roman Heiz,260,39,270,888,40-44,45,CH,CHE,---,2725,---,1.9 km,00:00:01,02:50:50,90.1 km,00:03:05,01:42:11,21.1 km,04:36:07
Wolfgang Lengenfelder,261,40,271,1152,45-49,49,AT,AUT,---,2662,---,1.9 km,00:00:01,02:53:59,90.1 km,00:02:48,01:39:19,21.1 km,04:36:07
Filippo Alfonsi,262,40,272,1658,25-29,29,Italia,ITA,---,2753,---,1.9 km,00:00:01,02:47:27,90.1 km,00:02:19,01:46:36,21.1 km,04:36:23
Marta Agownik,11,1,273,657,18-24,---,Pomorskie,POL,---,3500,---,1.9 km,00:00:01,02:59:35,90.1 km,00:02:13,01:34:43,21.1 km,04:36:32
Ismael Ben-Al-Lal,263,57,274,180,30-34,30,BE,BEL,---,2801,---,1.9 km,00:00:01,02:51:36,90.1 km,00:02:40,01:42:20,21.1 km,04:36:37
Emanuele Fabris,264,41,275,1101,45-49,45,Italia,ITA,---,2652,---,1.9 km,00:00:01,03:01:42,90.1 km,00:02:53,01:32:04,21.1 km,04:36:40
Marco Fabbri,265,42,276,1099,45-49,49,italia,ITA,---,2649,---,1.9 km,00:00:01,02:45:02,90.1 km,00:02:50,01:48:58,21.1 km,04:36:51
Tony Manson,266,2,277,1551,55-59,56,---,NZL,---,3131,---,1.9 km,00:00:01,02:49:39,90.1 km,00:02:05,01:45:09,21.1 km,04:36:54
Daniele Sartori,267,41,278,1604,25-29,29,ITALIA,ITA,---,2742,---,1.9 km,00:00:01,02:48:01,90.1 km,00:04:46,01:44:12,21.1 km,04:37:00
Gorazd Bregar,268,40,279,822,40-44,45,APO,SVN,---,2707,---,1.9 km,00:00:01,02:58:10,90.1 km,00:01:54,01:37:02,21.1 km,04:37:07
Giorgio Bartolotta,269,52,280,399,35-39,37,Italia,ITA,---,2851,---,1.9 km,00:00:01,02:49:25,90.1 km,00:06:00,01:41:44,21.1 km,04:37:10
Patryk Jedrasiak,270,42,281,159,25-29,27,Cambridgeshire,POL,---,2739,---,1.9 km,00:00:01,02:53:45,90.1 km,00:02:05,01:41:21,21.1 km,04:37:12
Thiemo Theunissen,271,58,282,359,30-34,33,NL,NLD,---,2791,---,1.9 km,00:00:01,02:51:13,90.1 km,00:02:15,01:43:44,21.1 km,04:37:13
Fernando Junqueira,272,59,283,276,30-34,33,rio de janeiro,BRA,---,2790,---,1.9 km,00:00:01,02:45:15,90.1 km,00:02:50,01:49:08,21.1 km,04:37:14
Hugh Maconochie,273,60,284,283,30-34,34,---,GBR,---,2790,---,1.9 km,00:00:01,02:56:30,90.1 km,00:02:15,01:38:29,21.1 km,04:37:15
Harald Schober,274,43,285,1225,45-49,49,AT,AUT,---,2640,---,1.9 km,00:00:01,02:41:09,90.1 km,00:03:06,01:53:05,21.1 km,04:37:21
Nick Escritt,275,44,286,1097,45-49,49,---,GBR,---,2639,---,1.9 km,00:00:01,02:47:57,90.1 km,00:01:53,01:47:32,21.1 km,04:37:23
Stefano Bresolin,276,41,287,823,40-44,44,Italia,ITA,---,2701,---,1.9 km,00:00:01,02:46:59,90.1 km,00:02:24,01:48:02,21.1 km,04:37:26
Thomas Seltmann,277,45,288,1229,45-49,50,DE,DEU,---,2637,---,1.9 km,00:00:01,02:47:18,90.1 km,00:02:28,01:47:44,21.1 km,04:37:31
Dean Sošic,278,61,289,349,30-34,34,Croatia,HRV,---,2785,---,1.9 km,00:00:01,02:51:56,90.1 km,00:02:19,01:43:17,21.1 km,04:37:33
Stefan Müllner,279,62,290,1600,30-34,35,---,AUT,---,2785,---,1.9 km,00:00:01,02:55:33,90.1 km,00:02:11,01:39:48,21.1 km,04:37:33
Ivan Tuta,280,53,291,1608,35-39,36,zadar,HRV,---,2843,---,1.9 km,00:00:01,02:46:39,90.1 km,00:01:57,01:48:58,21.1 km,04:37:35
Roman ¦tabuc,281,46,292,1236,45-49,46,APO,SVN,---,2636,---,1.9 km,00:00:01,02:48:28,90.1 km,00:05:27,01:43:40,21.1 km,04:37:36
Benjamin Hans,282,43,293,116,25-29,28,CA,USA,---,2730,---,1.9 km,00:00:01,02:52:10,90.1 km,00:02:09,01:43:20,21.1 km,04:37:40
Marek Kilarski,283,42,294,898,40-44,40,Slask,POL,---,2696,---,1.9 km,00:00:01,02:53:57,90.1 km,00:01:53,01:41:51,21.1 km,04:37:42
Mario Ruta,284,54,295,594,35-39,37,Italia,ITA,---,2840,---,1.9 km,00:00:01,02:55:35,90.1 km,00:02:43,01:39:27,21.1 km,04:37:46
Wojciech Mazurkiewicz,285,44,296,1602,25-29,29,MŁP,POL,---,2728,---,1.9 km,00:00:01,02:44:35,90.1 km,00:02:03,01:51:10,21.1 km,04:37:49
Bojan Djuric,286,43,297,850,40-44,42,Serbia,SRB,---,2694,---,1.9 km,00:00:01,02:51:19,90.1 km,00:03:24,01:43:06,21.1 km,04:37:50
Barbara Tesar,12,5,298,734,30-34,34,Intl State,AUT,---,3312,---,1.9 km,00:00:01,02:49:25,90.1 km,00:02:17,01:46:10,21.1 km,04:37:53
Gabriele Paravano,287,47,299,1189,45-49,46,ITALIA,ITA,---,2630,---,1.9 km,00:00:01,02:56:26,90.1 km,00:02:16,01:39:13,21.1 km,04:37:56
Martin Hanes,288,55,300,1644,35-39,38,Slovakia,SVK,---,2837,---,1.9 km,00:00:01,02:53:10,90.1 km,00:02:42,01:42:03,21.1 km,04:37:56
Christian Wutti,289,14,301,1407,50-54,51,AT,AUT,---,3089,---,1.9 km,00:00:01,02:49:41,90.1 km,00:03:49,01:44:32,21.1 km,04:38:03
Nicola Tessari,290,44,302,1012,40-44,40,---,ITA,---,2689,---,1.9 km,00:00:01,02:59:41,90.1 km,00:02:10,01:36:14,21.1 km,04:38:06
Luigi Ferrante,291,56,303,1666,35-39,40,ve,ITA,---,2834,---,1.9 km,00:00:01,02:55:13,90.1 km,00:01:49,01:41:03,21.1 km,04:38:06
Olafs Smiltnieks,292,45,304,998,40-44,41,Latvia,LVA,---,2688,---,1.9 km,00:00:01,02:47:49,90.1 km,00:01:49,01:48:29,21.1 km,04:38:08
Max Junior Zanoni,293,63,305,381,30-34,33,Italia,ITA,---,2774,---,1.9 km,00:00:01,02:45:50,90.1 km,00:03:07,01:49:10,21.1 km,04:38:08
Justin Dupuis,294,57,306,448,35-39,38,AE,USA,---,2833,---,1.9 km,00:00:01,02:49:31,90.1 km,00:02:56,01:45:42,21.1 km,04:38:10
Michele Birti,295,45,307,59,25-29,26,rovigo,ITA,---,2721,---,1.9 km,00:00:01,02:51:47,90.1 km,00:02:35,01:43:49,21.1 km,04:38:12
Davide Marelli,296,46,308,932,40-44,42,Varese,ITA,---,2686,---,1.9 km,00:00:01,02:54:00,90.1 km,00:01:54,01:42:22,21.1 km,04:38:17
Alberto Balasso,297,46,309,88,25-29,29,APO,ITA,---,2719,---,1.9 km,00:00:01,02:52:57,90.1 km,00:02:03,01:43:17,21.1 km,04:38:18
Luca Griguolo,298,15,310,1318,50-54,51,Venezia,ITA,---,3084,---,1.9 km,00:00:01,02:51:47,90.1 km,00:02:40,01:43:51,21.1 km,04:38:19
Iurie Ostashin,299,16,311,1353,50-54,55,APO,MDA,---,3083,---,1.9 km,00:00:01,02:47:39,90.1 km,00:02:57,01:47:48,21.1 km,04:38:25
Aleš Bogataj,300,58,312,411,35-39,37,SLO,SVN,---,2828,---,1.9 km,00:00:01,02:56:00,90.1 km,00:02:39,01:39:47,21.1 km,04:38:27
Richard Rebernig,301,59,313,582,35-39,40,AT,AUT,---,2827,---,1.9 km,00:00:01,02:48:05,90.1 km,00:02:00,01:48:23,21.1 km,04:38:29
Danilo Veschi,302,60,314,643,35-39,40,Italy,ITA,---,2827,---,1.9 km,00:00:01,02:51:56,90.1 km,00:02:18,01:44:15,21.1 km,04:38:30
Polydeykis Chantziaras,303,64,315,199,30-34,33,Athens,GRC,---,2767,---,1.9 km,00:00:01,02:52:26,90.1 km,00:02:44,01:43:21,21.1 km,04:38:32
Felix Zobrist,304,47,316,128,25-29,26,CH,CHE,---,2714,---,1.9 km,00:00:01,02:42:28,90.1 km,00:01:59,01:54:05,21.1 km,04:38:33
Andrii Onistrat,305,47,317,951,40-44,42,---,UKR,---,2680,---,1.9 km,00:00:01,03:03:42,90.1 km,00:01:36,01:33:16,21.1 km,04:38:35
Grzegorz Strzala,306,61,318,626,35-39,38,slask,POL,---,2825,---,1.9 km,00:00:01,02:54:46,90.1 km,00:03:01,01:40:49,21.1 km,04:38:37
Nicola Doria,307,48,319,851,40-44,42,italia,ITA,---,2678,---,1.9 km,00:00:01,03:04:09,90.1 km,00:02:07,01:32:25,21.1 km,04:38:42
Luca Massaro,308,65,320,293,30-34,34,---,ITA,---,2763,---,1.9 km,00:00:01,02:52:58,90.1 km,00:01:57,01:43:48,21.1 km,04:38:44
Michele Cavasin,309,66,321,198,30-34,34,Italia,ITA,---,2762,---,1.9 km,00:00:01,02:55:12,90.1 km,00:02:08,01:41:29,21.1 km,04:38:50
Dominik Fluch,310,16,322,26,18-24,24,AT,AUT,---,2653,---,1.9 km,00:00:01,02:44:41,90.1 km,00:02:05,01:52:13,21.1 km,04:39:00
Albert Wais,311,49,323,1025,40-44,44,DE,DEU,---,2672,---,1.9 km,00:00:01,02:46:25,90.1 km,00:04:09,01:48:27,21.1 km,04:39:02
Antonello Carboni,312,48,324,1068,45-49,45,italia,ITA,---,2609,---,1.9 km,00:00:01,02:54:30,90.1 km,00:02:40,01:41:52,21.1 km,04:39:03
Paolo Cardi,313,49,325,1069,45-49,48,---,ITA,---,2607,---,1.9 km,00:00:01,02:50:19,90.1 km,00:02:40,01:46:10,21.1 km,04:39:10
